seller_id,seller_city,seller_state,total_orders,total_revenue,avg_review_score,avg_delivery_days,cancellation_rate,on_time_rate,cluster,grade,segment
4da0e408c99d2fdc2126dc9fce518060,cornelio procopio,PR,44,4399.0,4.5,8.8,0.0,100.0,1,C,Reliable
070d165398b553f3b4b851c216b8a358,sao paulo,SP,32,4398.0,3.5,10.6,0.0,84.62,2,B,Stable
96804ea39d96eb908e7c3afdb671bb9e,ibia,MG,38,4371.0,3.9,12.9,0.0,95.0,2,B,Stable
79ed755314cfe6df0daef2c6cd3022cd,rio claro,SP,23,4369.0,4.7,8.8,0.0,100.0,1,C,Reliable
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,22,4367.0,4.81,6.5,0.0,100.0,1,C,Reliable
edf96ef93ed595084bbcbd9224bd2894,sao paulo,SP,25,4366.0,3.79,13.1,0.0,89.29,2,B,Stable
2745f798279e0ed033addcc1474776d7,sao paulo,SP,32,4363.0,3.97,12.9,0.0,90.63,2,B,Stable
3c4e0452bff7a2a788179488d3d77032,colombo,PR,32,4354.0,3.74,13.1,0.0,97.22,2,B,Stable
6481e96574816ead57975da2c0f6d80d,sorocaba,SP,32,4348.0,4.14,6.8,0.0,97.67,1,C,Reliable
ed4311e67debd72b8610a5347a743087,guarulhos,SP,25,4344.0,4.48,7.6,0.0,92.31,1,C,Reliable
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,29,4330.0,3.89,14.6,0.0,88.89,2,B,Stable
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,63,4326.0,3.84,8.8,0.0,92.54,3,A,Premium
276677b5d08786d5dce7c2149dcce48b,belo horizonte,MG,33,4322.0,3.81,10.7,0.0,89.36,1,C,Reliable
2e13c71026e1a39ba5cc1b86dcb679aa,sao paulo,SP,24,4313.0,4.25,9.7,0.0,92.86,1,C,Reliable
e8f6dc8e6a1dcde89d20e3995c8d90b3,sao paulo,SP,36,4313.0,3.35,12.3,0.0,85.42,3,A,Premium
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,23,4308.0,3.96,10.7,0.0,87.5,2,B,Stable
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,26,4295.0,4.19,9.7,0.0,92.31,2,B,Stable
a44fb5a447105f8469bdf16bf9159f25,porto alegre,RS,19,4294.0,4.05,13.8,0.0,73.68,2,B,Stable
df560393f3a51e74553ab94004ba5c87,loanda,PR,28,4275.0,3.72,17.5,0.0,86.21,2,B,Stable
244c2f1bff6afe1f2eaf9bfe9b2aed38,mogi das cruzes,SP,23,4273.0,3.7,15.6,0.0,86.67,2,B,Stable
c731d18cea9bf687ffee82a241c25b11,concordia,SC,24,4272.0,3.96,7.1,0.0,100.0,1,C,Reliable
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,SP,71,4251.0,4.26,12.1,2.56,89.74,3,A,Premium
a0415d9b25ede3c4b1e477e9916ffc03,nova iguacu,RJ,10,4250.0,3.9,8.3,0.0,90.0,2,B,Stable
2d2c62bef4c8ba0dd74e0e228e808539,ribeirao preto,SP,16,4231.0,4.13,9.9,0.0,87.5,2,B,Stable
5f5b43b2bffa8656e4bc6efeb13cc649,sao paulo,SP,27,4229.0,4.45,13.5,0.0,96.55,2,B,Stable
994f04b3718c2bab35c2adfa8afecd2a,jaguariuna,SP,49,4223.0,4.28,13.0,3.51,89.47,3,A,Premium
e7d5b006eb624f13074497221eb37807,santo andre,SP,28,4218.0,3.11,10.5,0.0,96.83,1,C,Reliable
643214e62b870443ccbe55ab29a4dccf,sao paulo,SP,66,4206.0,4.43,9.0,0.0,83.82,3,A,Premium
21e83881401b92b49fb09a16d3852291,uberlandia,MG,14,4183.0,4.33,10.6,0.0,86.67,2,B,Stable
5d3bb11474a06bdc23fb9e89f1164ee0,assis,SP,31,4182.0,3.94,9.3,0.0,96.88,1,C,Reliable
3bdff180c7e1f6551a643b99c265a120,sao paulo,SP,59,4169.0,4.02,9.8,0.0,88.52,1,C,Reliable
71039d19d4303bf9054d69e9a9236699,sao paulo,SP,35,4163.0,3.68,12.9,0.0,73.68,2,B,Stable
2d50d6282f8aa2257819a77bfaa0efe0,ibitinga,SP,44,4155.0,3.64,13.3,0.0,82.22,2,B,Stable
33ac3e28642ab8bda860a2f693000e78,cotia,SP,34,4150.0,4.23,8.2,0.0,100.0,1,C,Reliable
594f9aaa48e5bf431f011ddc5669b0d5,contagem,MG,37,4142.0,4.58,7.6,0.0,97.37,1,C,Reliable
5d9dc90a686a8fddacffab6bab5653a3,santana de parnaiba,SP,12,4131.0,4.17,8.2,0.0,91.67,2,B,Stable
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,SP,61,4114.0,4.44,8.7,0.0,96.83,1,C,Reliable
c0563dd588b775f2e37747ef6ad6c92c,santo andre,SP,28,4101.0,4.36,10.4,0.0,89.29,2,B,Stable
6b90f847357d8981edd79a1eb1bf0acb,guarulhos,SP,45,4093.0,4.38,5.0,0.0,95.83,1,C,Reliable
77e4abfd739aed9c46480f90f81c0eb4,brasilia,DF,18,4093.0,4.78,9.6,0.0,100.0,1,C,Reliable
1838dd9b8977065acf51d95e0053ea7a,belo horizonte,MG,64,4076.0,4.24,12.1,0.0,92.54,1,C,Reliable
b1fecf4da1fa2689bccffa0121953643,campo grande,MS,19,4065.0,4.95,10.2,0.0,100.0,1,C,Reliable
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,MG,12,4058.0,4.54,5.7,0.0,100.0,1,C,Reliable
a2b5b6105ea5942300631d2e76f4ffe0,osasco,SP,16,4010.0,4.75,7.9,0.0,87.5,1,C,Reliable
3c010235b7345c92f125d14ee232a76b,mandirituba,PR,15,4006.0,4.67,10.5,0.0,100.0,2,B,Stable
7f2617c58d5d06806987308b45654351,sao paulo,SP,22,3986.0,3.87,11.7,0.0,91.3,2,B,Stable
dd533b429f380718b70ad9922c294bae,barretos,SP,41,3976.0,3.73,16.3,0.0,84.44,2,B,Stable
b1ac6ea7895bc3dd6f0f6f4abbdd2821,canoas,RS,40,3968.0,4.27,9.7,0.0,92.68,1,C,Reliable
432c37c9dfba871172ec162e20118b8c,brasilia,DF,46,3944.0,4.18,15.1,1.75,82.46,2,B,Stable
0c7533c71df861ec58ad7ff999ed0e8d,valinhos,SP,61,3939.0,4.04,10.2,0.0,95.95,3,A,Premium
eb4df17aed01d918c65f0f8d650900c0,paulinia,SP,11,3927.0,3.91,12.5,0.0,72.73,2,B,Stable
f7ccf836d21b2fb1de37564105216cc1,ibitinga,SP,70,3914.0,3.82,10.6,0.0,89.19,3,A,Premium
f4db9b37944bcb8873e6b456ee190bbf,itaquaquecetuba,SP,21,3909.0,4.55,12.9,0.0,90.91,2,B,Stable
cb3dd9ce66268c7a3ca7241ac70ab58c,sao paulo,SP,50,3905.0,4.2,12.9,1.82,90.91,3,A,Premium
ec80e49e69745ab6c14f984bf2149423,limeira,SP,12,3898.0,4.0,12.3,0.0,83.33,2,B,Stable
c9aafcd0621b2207c10e32c649cada4d,sao paulo,SP,44,3881.0,4.02,8.6,0.0,82.69,1,C,Reliable
a17f621c590ea0fab3d5d883e1630ec6,sorocaba,SP,65,3874.0,4.09,11.2,2.5,91.25,3,A,Premium
aae3bfea055532c57fb453ed3ec80b30,santo andre,SP,48,3863.0,3.55,12.0,0.0,100.0,1,C,Reliable
960945e1a9535cbc0cd6ddd35fbe7ae8,sao paulo,SP,28,3859.0,4.66,5.6,0.0,100.0,1,C,Reliable
3b872fd4747f01cc56206f2934198618,ibitinga,SP,25,3845.0,3.89,14.0,0.0,85.19,2,B,Stable
4677a5437afda5fa7140b927b07be1cc,japira,PR,11,3834.0,4.36,12.2,0.0,90.91,2,B,Stable
e48b04bf1aa1ef711caebeb7aede6180,curitiba,PR,25,3834.0,4.48,10.1,0.0,100.0,1,C,Reliable
218f991754f360af9c2daa5e0b8e990c,sao paulo,SP,14,3821.0,3.53,12.9,0.0,88.24,2,B,Stable
5f1dc28029d2c244352a68107ec2b542,sao paulo,SP,62,3815.0,4.43,8.9,0.0,92.31,3,A,Premium
c8b3445d737de6befde0c88ede534a5e,sao paulo,SP,30,3803.0,3.97,11.0,0.0,97.22,1,C,Reliable
977f9f63dd360c2a32ece2f93ad6d306,tabatinga,SP,24,3798.0,3.8,12.1,0.0,84.0,2,B,Stable
a938325a4b357fd23a6a4d5bb126408e,nilopolis,RJ,24,3792.0,3.88,12.7,0.0,96.0,2,B,Stable
54c04bdb5ec46762f8f08c7e8f86ed4a,florianopolis,SC,18,3760.0,4.32,14.8,0.0,89.47,2,B,Stable
5bc24d989e71e93c33e50a7782431b0e,campo do meio,MG,17,3739.0,4.35,8.8,0.0,100.0,1,C,Reliable
cce6ab8d1682639fe45ab70234f1665f,curitiba,SP,63,3713.0,4.44,14.9,1.52,92.42,1,C,Reliable
52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,RN,14,3710.0,4.79,12.9,0.0,100.0,2,B,Stable
bce6a5ecf98e99fd2a8868b15c51f04b,guarulhos,SP,14,3706.0,4.13,10.8,0.0,80.0,2,B,Stable
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,20,3706.0,4.0,14.0,0.0,90.48,2,B,Stable
cb5df0dcb9e280b1780e9d589889f2c7,bady bassitt,SP,16,3688.0,2.56,20.2,0.0,52.63,0,D,At Risk
5c6d4016c2a288f074fa0848a2b653d2,sao paulo,SP,32,3674.0,4.11,10.7,0.0,88.57,1,C,Reliable
0ebd97a106433a45a4aebe57c1799778,contagem,MG,31,3665.0,4.5,8.8,0.0,100.0,1,C,Reliable
a6fe7de3d16f6149ffe280349a8535a0,franca,SP,51,3654.0,4.0,14.4,0.0,82.69,2,B,Stable
318f287a62ab7ac10b703ac37435a231,sao paulo,SP,52,3643.0,3.87,11.7,0.0,87.1,1,C,Reliable
2a1348e9addc1af5aaa619b1a3679d6b,belo horizonte,MG,52,3640.0,3.0,26.8,1.82,65.45,0,D,At Risk
e89c4adbe7b1d0819dbb636e16461cf1,indaiatuba,SP,24,3638.0,3.88,14.3,0.0,88.0,2,B,Stable
b8555308bfdb4ca1ed54325a58da9a97,sao bernardo do campo,SP,26,3633.0,4.07,9.9,0.0,92.86,1,C,Reliable
d93919c944be9cff128f6c9cb899eacb,mombuca,SP,33,3629.0,4.0,22.6,0.0,81.82,2,B,Stable
afa6714acee029b2dfdf357e5579cc03,descalvado,SP,16,3605.0,4.06,12.2,0.0,88.24,2,B,Stable
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,SP,40,3562.0,4.35,8.1,0.0,96.3,1,C,Reliable
974cf2cb8f4b7add98709c30df02fe10,araraquara,SP,33,3559.0,4.06,10.7,0.0,87.88,1,C,Reliable
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,12,3557.0,4.0,11.5,0.0,75.0,2,B,Stable
5b51032eddd242adc84c38acab88f23d,borda da mata,MG,12,3550.0,3.79,11.4,0.0,100.0,2,B,Stable
f593898ec748b7a8cb81fc04edafd98a,pedreira,SP,20,3541.0,3.48,17.5,0.0,78.26,2,B,Stable
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,27,3539.0,4.46,19.1,0.0,82.14,2,B,Stable
bb7a14e229b1c95156719c3d9552eeee,rio de janeiro,RJ,11,3521.0,4.18,11.3,0.0,81.82,2,B,Stable
f61c63d13f7cd800549d5acdd390ae72,pilar do sul,SP,26,3505.0,4.0,11.4,0.0,92.31,2,B,Stable
b335c59ab742f751a85db9c411a86739,araguari,MG,33,3485.0,3.69,16.4,2.86,82.86,0,D,At Risk
f7720c4fa8e3aba4546301ab80ea1f1b,curitiba,PR,60,3467.0,4.19,9.4,0.0,94.94,1,C,Reliable
efcd8d2104f1a05d028af7bad20d974b,aracatuba,SP,47,3466.0,4.19,9.8,0.0,96.3,1,C,Reliable
1771297ac436903d1dd6b0e9279aa505,guarulhos,SP,28,3465.0,4.63,9.0,0.0,97.22,1,C,Reliable
2156f2671501a81034d7d07f217609d0,sp,SP,22,3435.0,3.86,14.8,0.0,81.82,2,B,Stable
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,40,3421.0,3.73,13.3,0.0,90.91,2,B,Stable
bd697db56ff8e7c9cd1abeb7f72029b2,sao paulo,SP,22,3413.0,4.18,10.5,0.0,95.45,1,C,Reliable
5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,MG,17,3413.0,2.33,12.5,0.0,80.95,0,D,At Risk
a1474fd46fd3430168f7ec202da39408,pinhais,SP,12,3412.0,4.43,15.1,0.0,85.71,2,B,Stable
55f7a3319d80f7fdf078b8f03e6725fe,osasco,SP,22,3406.0,3.77,6.3,0.0,90.91,1,C,Reliable
3fd1e727ba94cfe122d165e176ce7967,araraquara,SP,37,3395.0,3.82,15.2,2.63,76.32,0,D,At Risk
33576ec5412fb5905d876f12f33bfde6,curitiba,PR,31,3389.0,4.12,14.5,0.0,96.97,1,C,Reliable
5cbbd5a299cab112b7bf23862255e43e,pinhais,PR,36,3384.0,4.32,10.3,0.0,100.0,1,C,Reliable
49e7217cfe4e427191c378ec626d8737,formiga,MG,13,3380.0,3.93,15.8,0.0,92.86,2,B,Stable
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,SC,17,3374.0,4.52,8.5,0.0,95.24,1,C,Reliable
e99e927c81e3f51739c94fcdfca9f10f,uberlandia,MG,22,3364.0,3.56,13.6,0.0,80.0,2,B,Stable
cd06602b43d8800bd0afad514919d35c,sao paulo,SP,44,3339.0,3.68,11.4,1.89,94.34,1,C,Reliable
31561f325664a8a7aba4c8d0c3a9b3db,sao paulo,SP,36,3328.0,4.58,6.8,0.0,97.37,1,C,Reliable
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,19,3315.0,3.9,10.9,0.0,90.48,2,B,Stable
fd386aa7bed2af3c7035c65506c9b4a3,sao paulo,SP,69,3304.0,4.36,7.8,0.0,89.47,3,A,Premium
51702dc2a3e106c76dbff722b5bf0726,conchal,SP,13,3286.0,4.36,14.4,0.0,100.0,2,B,Stable
730937bf88cb151eb2eb849f642fc213,rio claro,SP,22,3277.0,4.42,6.7,0.0,96.15,1,C,Reliable
ede0c03645598cdfc63ca8237acbe73d,ribeirao preto,SP,46,3272.0,3.62,18.0,2.0,62.0,0,D,At Risk
b494891378bd8f4560abe576c52deacd,sao paulo,SP,20,3272.0,4.64,4.7,0.0,86.36,1,C,Reliable
850913d59ce317156b00f3705f1c3edb,atibaia,SP,32,3271.0,3.35,13.1,2.94,73.53,0,D,At Risk
df56d7b40d437f88407c5f78b63bc328,cascavel,PR,22,3258.0,3.88,11.7,0.0,96.0,2,B,Stable
60562ab00b8054280520d390c8c0045c,sao paulo,SP,17,3248.0,4.76,9.8,0.0,100.0,1,C,Reliable
d93844a9c55ba7ce353388bcf849ea56,curitiba,PR,12,3232.0,4.21,15.8,0.0,85.71,2,B,Stable
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,SP,57,3223.0,3.84,7.8,0.0,91.89,1,C,Reliable
a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,SP,11,3215.0,4.11,9.7,0.0,100.0,1,C,Reliable
8ab42aa58097fd4668d60cc648225d5f,goiania,GO,20,3213.0,4.15,10.7,0.0,100.0,1,C,Reliable
6338ea67c41078a46ad99cc009654956,farroupilha,RS,37,3212.0,4.61,12.7,0.0,100.0,1,C,Reliable
ffa6adafb71b807dc13159e26431354c,londrina,PR,18,3209.0,3.78,9.4,0.0,94.44,2,B,Stable
f44b6f775a2b390380e0e30b5c9d3eee,sao paulo,SP,10,3189.0,4.9,8.3,0.0,100.0,1,C,Reliable
1996942dc085d7773ba77a529b163cd0,pradopolis,SP,10,3184.0,3.9,11.3,0.0,90.0,2,B,Stable
82bd0703a4aefd6b599e5bfdaed378fb,marilia,SP,21,3172.0,3.6,11.7,4.0,92.0,0,D,At Risk
4342d4b2ba6b161468c63a7e7cfce593,rio de janeiro,RJ,20,3167.0,1.26,15.0,0.0,5.0,0,D,At Risk
0885aaf116795758dfeb5f1032487bcd,ferraz de vasconcelos,SP,28,3163.0,4.2,5.2,0.0,93.33,1,C,Reliable
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,MG,14,3134.0,4.25,15.3,0.0,93.75,2,B,Stable
8f54d64f28a993550aa7943f12572959,ipatinga,MG,15,3134.0,3.81,13.4,0.0,93.75,2,B,Stable
157c3e4b42f81ac4a44e8b1ca2fe9876,sao paulo,SP,23,3133.0,3.97,9.9,0.0,93.55,1,C,Reliable
9906e7aa42a3c067b7c9a564d01c4320,maringa,PR,12,3114.0,4.06,15.8,0.0,87.5,2,B,Stable
13074f016982ff2bd6c58ced8682f000,bento goncalves,RS,14,3112.0,3.93,14.0,0.0,66.67,2,B,Stable
9c068d10aca38e85c50202e17b4a7e88,coxim,MS,17,3109.0,4.13,16.1,0.0,82.35,2,B,Stable
62c50c1af4dfdc4149d25c5222043d39,sao paulo,SP,14,3097.0,3.26,13.0,0.0,89.47,2,B,Stable
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,SP,10,3079.0,3.64,21.7,0.0,72.73,0,D,At Risk
820cc752a266cdc6c1a1e61dd4583330,maringa,PR,15,3079.0,4.13,13.5,0.0,86.67,2,B,Stable
0725b8c0f3f906e58f70cbe76b7c748c,guarulhos,SP,17,3066.0,3.58,11.3,0.0,80.0,1,C,Reliable
082e0bf4cb865a6533b1e8e498cc0255,botucatu,SP,11,3063.0,3.3,12.7,0.0,86.96,2,B,Stable
b74d1c09cb380e1d03a6f859c6f4224b,rio de janeiro,RJ,31,3054.0,4.21,11.0,0.0,82.05,1,C,Reliable
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,SP,26,3052.0,4.38,11.1,0.0,92.31,1,C,Reliable
3504c0cb71d7fa48d967e0e4c94d59d9,maua,SP,53,3046.0,4.42,6.9,0.0,100.0,1,C,Reliable
f125f3a310c2e5f822d116147de1e474,sao paulo,SP,16,3045.0,4.36,13.8,0.0,90.91,2,B,Stable
5a93f3ab0ef4c84ed5e1b5dbf23978bc,monteiro lobato,SP,39,3036.0,4.73,14.7,0.0,95.45,1,C,Reliable
0bb738e4d789e63e2267697c42d35a2d,sao roque,SP,30,3032.0,4.58,11.5,0.0,90.32,1,C,Reliable
1d4587203296c8f4ad134dc286fa6db0,sao paulo,SP,42,3026.0,4.3,9.1,0.0,90.7,1,C,Reliable
f214d28e8d8e3ef068748498ccc2f813,sao paulo,SP,54,3017.0,4.02,9.7,0.0,89.83,1,C,Reliable
daeb5653dd96c1b11860f72209795012,belo horizonte,MG,40,3015.0,4.07,11.7,0.0,86.05,1,C,Reliable
b56906f7fd1696e043f1bcce164c487b,echapora,SP,40,2999.0,3.95,13.1,0.0,95.24,1,C,Reliable
6f229cc508fc6915ed5c499efd93baa4,rio de janeiro,RJ,13,2991.0,4.43,8.7,0.0,85.71,1,C,Reliable
5abb8ea023c77787f2c15da891c8d384,joinville,SC,13,2988.0,3.92,19.3,0.0,76.92,2,B,Stable
d3f39f05462b79a4562d35893a28f159,mococa,SP,34,2969.0,3.37,11.8,0.0,84.21,2,B,Stable
47efca563408aae19bb7206c2d969ea9,teresina,PI,12,2965.0,4.08,13.3,0.0,91.67,2,B,Stable
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,SP,30,2959.0,4.31,16.7,0.0,80.0,2,B,Stable
4b0fdb526525f9890eb145bf1534640e,ibitinga,SP,18,2956.0,3.95,8.3,0.0,100.0,1,C,Reliable
cac876b37d3abcd6bd76caca30277996,cascavel,PR,27,2955.0,4.56,11.7,0.0,84.85,1,C,Reliable
116ccb1a1604bc88e4d234a8c23f33de,sao bernardo do campo,SP,61,2950.0,4.6,8.3,0.0,94.52,1,C,Reliable
888faa8bfb0b159c37de6d898b961c31,braco do norte,SC,19,2948.0,3.87,7.9,0.0,100.0,1,C,Reliable
bc302730ea8cf49b5c74f579febb5bbf,campinas,SP,11,2930.0,3.82,10.7,0.0,90.91,2,B,Stable
655220df33262c7e0c4949a147366f94,diadema,SP,13,2925.0,4.2,11.7,0.0,86.67,2,B,Stable
04aba03279157f6d4e0fe8ccaf21963c,santo antonio de padua,RJ,16,2921.0,4.31,11.2,0.0,87.5,2,B,Stable
2c4c47cb51acd5ea5db5e0ae0e26542a,buritama,SP,12,2918.0,4.6,10.3,0.0,100.0,1,C,Reliable
5160d23075764e18e07c1f4a87fad743,sao bernardo do campo,SP,34,2915.0,4.46,8.9,2.56,94.87,1,C,Reliable
bb5bd94c8f59cc050072d2930c869cac,sao paulo,SP,16,2910.0,4.22,14.8,0.0,88.89,2,B,Stable
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,12,2873.0,4.23,17.3,0.0,100.0,2,B,Stable
1354d51653f645349064725ed204e85e,sao paulo,SP,18,2867.0,3.71,9.0,0.0,95.24,1,C,Reliable
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,SP,10,2865.0,2.47,13.0,33.33,46.67,0,D,At Risk
3a734b715d333a2588a3d54a0c9b8746,osasco,SP,18,2859.0,4.21,11.2,0.0,83.33,1,C,Reliable
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,13,2856.0,2.64,8.3,0.0,42.86,0,D,At Risk
fdaaf5bfda82b7b80535610c831b8d09,sao jose do rio preto,SP,10,2850.0,3.93,10.5,0.0,80.0,2,B,Stable
8603f0038fe0e52fedd3382d266723de,garopaba,SC,10,2845.0,4.4,20.9,0.0,100.0,2,B,Stable
1c40343cc5d18c2d8248ac2f3366de34,limeira,SP,21,2840.0,4.55,6.9,0.0,90.91,1,C,Reliable
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,14,2837.0,3.57,19.4,0.0,71.43,0,D,At Risk
7238a95bb63ef7e498389fb863b834a1,limeira,SP,15,2833.0,4.73,7.6,0.0,93.33,1,C,Reliable
ea6b12bf9ffe2bac34602ec631d97a47,guarulhos,SP,11,2833.0,4.09,16.0,18.18,81.82,0,D,At Risk
e9511df20ccd82658a30c37b7fb343af,bauru,SP,22,2832.0,4.47,9.1,0.0,100.0,1,C,Reliable
cea729054f157f5870bdd321a958d994,sao paulo,SP,24,2832.0,4.19,6.9,0.0,96.15,1,C,Reliable
ffdd9f82b9a447f6f8d4b91554cc7dd3,curitiba,PR,18,2831.0,4.25,9.8,0.0,100.0,1,C,Reliable
9a84ba99f5367fdbd4598363496f1ea2,luziania,GO,16,2831.0,3.71,10.6,5.88,94.12,0,D,At Risk
c013e57c075a06e5b5c48ee03c525719,sao carlos,SP,42,2830.0,4.16,8.9,0.0,91.11,1,C,Reliable
0ed6ce5d87fd9c69eaacaeb778d67235,americana,SP,43,2829.0,4.4,15.5,0.0,83.72,1,C,Reliable
1b7e5006cb25dd23ce8686691013b121,sao paulo,SP,11,2786.0,4.36,15.1,0.0,81.82,2,B,Stable
14a08204d03bb6b6bde8029f801ae0eb,sao paulo,SP,28,2778.0,3.82,8.3,0.0,100.0,1,C,Reliable
729b2d09b2a0bdab221076327f13d050,mineiros do tiete,SP,49,2770.0,4.52,11.8,0.0,91.8,1,C,Reliable
f615fe7efbef0f4f08fd3086bc7a3e60,atibaia,SP,23,2752.0,4.38,7.2,4.17,87.5,1,C,Reliable
fe49ee029e61e789a1f3a5525f57ba8d,osasco,SP,17,2752.0,4.06,10.1,5.88,88.24,0,D,At Risk
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,13,2749.0,3.48,18.0,0.0,95.24,2,B,Stable
0ffa40d54288e4f3499b8780dd0f144f,presidente prudente,SP,33,2745.0,4.4,13.1,0.0,85.71,1,C,Reliable
e38db885400cd35c71dfd162f2c1dbcf,brasilia,DF,30,2741.0,4.5,12.2,0.0,87.5,1,C,Reliable
6df688df543f90e9b38f4319e75a9d88,belo horizonte,MG,40,2732.0,4.52,7.7,0.0,98.21,1,C,Reliable
dc8798cbf453b7e0f98745e396cc5616,sao paulo,SP,41,2719.0,3.13,13.1,1.92,76.92,0,D,At Risk
df91910b6a03bb2e3358fa6a35e32f6f,sao paulo,SP,14,2710.0,4.36,8.8,0.0,92.86,1,C,Reliable
78c99c6dff4eeae5be99bf635ed21e3f,marilia,SP,31,2701.0,4.33,13.6,0.0,87.18,1,C,Reliable
de0c78824586e9a5f5f04fd84e25df39,vargem grande paulista,SP,14,2700.0,4.44,6.0,0.0,100.0,1,C,Reliable
c2d70ce2c5d0a2eb75e78668236e6dc8,sao paulo,SP,13,2698.0,4.67,7.6,0.0,100.0,1,C,Reliable
4978a02ea9c8be7a9b5480680f40334e,sao paulo,SP,18,2696.0,3.58,4.9,0.0,100.0,1,C,Reliable
fb89df7f89fd1b8f03fa2acca1ba7364,foz do iguacu,PR,22,2686.0,3.84,15.0,0.0,92.0,2,B,Stable
cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,20,2675.0,4.13,7.3,0.0,79.17,1,C,Reliable
6bbcb8924baf70b7fe2fe2097e8cd407,blumenau,SC,10,2649.0,4.55,11.0,0.0,100.0,1,C,Reliable
acadd4d36859671cb635527c6c977533,santa rosa de viterbo,SP,12,2646.0,4.25,17.3,0.0,83.33,2,B,Stable
d06d019f72a04e5497a0b64190af170c,cotia,SP,17,2643.0,4.53,8.0,0.0,94.12,1,C,Reliable
7f7b8245c336066a1f9933c359f11d77,mogi mirim,SP,38,2641.0,4.56,7.4,0.0,97.67,1,C,Reliable
fa74b2f3287d296e9fbd2cc80f2d1cf1,presidente prudente,SP,11,2636.0,2.36,30.0,0.0,27.27,0,D,At Risk
77a515caa36327151d1cc6c32a9f00e1,diadema,SP,26,2615.0,4.42,9.9,0.0,88.46,1,C,Reliable
c6381d2d013342748761e906d45aff76,portao,RS,15,2615.0,3.0,16.4,0.0,100.0,2,B,Stable
b83cedfb587e7911540e3f576d6917ce,sao paulo,SP,24,2572.0,4.24,9.7,0.0,92.0,1,C,Reliable
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,21,2571.0,4.27,10.1,0.0,95.45,1,C,Reliable
3481aa57cd91f9f9d3fa1fa12d9a3bf7,capivari,SP,25,2551.0,3.88,9.8,0.0,100.0,1,C,Reliable
723cd880edaacdb998898b67c8f9da30,ibitinga,SP,11,2550.0,4.17,9.3,0.0,91.67,1,C,Reliable
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,SC,11,2545.0,3.55,25.7,0.0,72.73,0,D,At Risk
272f092de69afedd4d2969440b37f18f,sao paulo,SP,26,2540.0,3.92,9.1,2.44,97.56,1,C,Reliable
cf2384dd2f1dddea3f838efed0945e65,serra negra,SP,16,2537.0,3.94,13.8,0.0,100.0,2,B,Stable
9bcdfa7b615b3abb9461d9e3ad9886ae,blumenau,SC,14,2529.0,4.6,10.7,0.0,95.0,1,C,Reliable
e6a69c4a27dfdd98ffe5aa757ad744bc,sao paulo,SP,24,2525.0,3.62,9.8,3.45,79.31,0,D,At Risk
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,SP,11,2515.0,4.55,10.0,9.09,72.73,0,D,At Risk
0417b067eeab773d2f7061a726dc477f,sao bento do sul,SC,13,2503.0,3.92,17.3,0.0,69.23,2,B,Stable
17908cf9b444ee34047cadd5c0f4a516,anapolis,GO,11,2496.0,4.55,18.4,0.0,90.91,2,B,Stable
1b1ae47a313a825a7ccceb8e2e30fa9d,bocaiuva do sul,PR,11,2494.0,3.9,10.1,0.0,90.91,2,B,Stable
165b1235e9e9942cb5fae67103576fb0,ribeirao preto,SP,11,2486.0,4.31,6.8,0.0,93.75,1,C,Reliable
373ee4a3a775a733770ca3f790b8b9ac,rio de janeiro,RJ,13,2485.0,4.0,9.8,0.0,91.3,1,C,Reliable
2be17df1c49978426251562096c3cc09,tubarao,SC,16,2478.0,4.19,11.8,0.0,93.75,1,C,Reliable
